11290|55144|1129012400|서울특별시|성북구|안암동4가|112904121429|안암로7길|0|5|0||02857|근린생활시설|0|안암동|958018.969025|1953475.070213|31
11290|55123|1129013600|서울특별시|성북구|하월곡동|112904121760|화랑로1길|0|7|0||02739|주택|0|월곡제1동|958818.847962|1956107.857964|31
11290|55186|1129013800|서울특별시|성북구|장위동|112904121770|화랑로27길|0|21|0||02772|주택|0|장위제2동|960655.78409|1956828.872906|31
11305|37636|1130510300|서울특별시|강북구|수유동|113054124004|노해로15길|0|36|0||01076|주택|0|수유3동|957692.323137|1960174.442874|31
11305|37596|1130510300|서울특별시|강북구|수유동|113054124311|삼양로91가길|0|12|8|도전숙|01090|주택|0|인수동|957250.642559|1959784.438024|31
11305|37696|1130510100|서울특별시|강북구|미아동|113054124526|인수봉로6길|0|70|0||01184|주택|0|삼양동|957323.949845|1958244.668354|31
11320|23358|1132010500|서울특별시|도봉구|쌍문동|113204127014|노해로51길|0|4|0||01439|주택|0|쌍문제4동|958570.809987|1961398.579295|31
11320|23360|1132010700|서울특별시|도봉구|창동|113204127039|덕릉로57길|0|43|0||01468|주택|0|창제2동|959092.362711|1960176.228372|31
11320|23357|1132010700|서울특별시|도봉구|창동|113204127042|덕릉로59길|0|15|22||01470|근린생활시설|0|창제2동|959227.3503|1960138.064554|31
11320|23359|1132010600|서울특별시|도봉구|방학동|113204127073|도당로13다길|0|9|7||01357|주택|0|방학제2동|958905.114858|1963034.816712|31
11320|23355|1132010700|서울특별시|도봉구|창동|113204127324|해등로4길|0|38|0||01425|교육및복지시설|0|창제1동|959912.957714|1961136.388141|31
11350|20452|1135010500|서울특별시|노원구|상계동|113504130143|덕릉로143길|0|39|6||01633|주택|0|상계3.4동|963401.31481|1964167.73777|31
11350|20435|1135010500|서울특별시|노원구|상계동|113504130245|동일로242가길|0|26|23|봉산경로당|01625|교육및복지시설|0|상계1동|960881.995967|1964241.611737|31
11380|39979|1138010300|서울특별시|은평구|불광동|113804133081|불광로16길|0|35|0||03360|주택|0|불광제2동|950187.879494|1958203.081457|31
11410|34504|1141011000|서울특별시|서대문구|북아현동|114103005057|신촌로|0|251|1||03774|근린생활시설|0|북아현동|951781.392578|1951044.078315|31
11410|34545|1141011700|서울특별시|서대문구|연희동|114104136303|연희로5길|0|54|26||03716|주택|0|연희동|949406.136738|1951962.433481|31
11410|34546|1141011900|서울특별시|서대문구|북가좌동|114104136336|증가로20길|0|80|0|바움샤인빌|03671|주택|0|북가좌제2동|948710.018388|1953846.378379|31
11410|34564|1141011800|서울특별시|서대문구|홍은동|114104136363|증가로8길|0|82|10|에코하우스다울4|03663|주택|0|홍은제2동|949465.205928|1953499.654829|31
11410|34524|1141011100|서울특별시|서대문구|홍제동|114104136396|통일로39가길|0|2|0||03636|근린생활시설|0|홍제제1동|950890.734408|1954484.043472|31
11440|34648|1144010800|서울특별시|마포구|대흥동|114404139088|독막로36길|0|10|2||04150|주택|0|용강동|950624.971277|1949765.504876|31
11440|34725|1144012000|서울특별시|마포구|서교동|114404139101|동교로13길|0|33|3||04004|주택|0|서교동|948097.730778|1950885.43662|31
11440|34665|1144010900|서울특별시|마포구|염리동|114404139372|숭문16다길|0|10|8||04121|주택|0|염리동|951295.813794|1950789.462918|31
11440|34705|1144012000|서울특별시|마포구|서교동|114404139513|월드컵로8길|0|40|0||04035|주택|0|서교동|948276.998473|1950600.937537|31
11470|26651|1147010100|서울특별시|양천구|신정동|114703114014|오목로|0|157|0||07943|근린생활시설|0|신정4동|942997.405318|1947493.386141|31
11470|26632|1147010300|서울특별시|양천구|신월동|114704142008|가로공원로66길|0|34|1||07917|주택|0|신월1동|941111.804953|1948694.912653|31
11470|26592|1147010200|서울특별시|양천구|목동|114704142170|목동중앙본로29길|0|26|19|웨스티아힐|07948|주택|0|목2동|944287.067731|1949766.951311|31
11470|26591|1147010300|서울특별시|양천구|신월동|114704142238|신월로10길|0|22|0||08065|근린생활시설|0|신월6동|941762.560399|1946434.71604|31
11470|26633|1147010300|서울특별시|양천구|신월동|114704142255|신월로9길|0|25|0||08032|주택|0|신월4동|941607.387316|1946890.540535|31
11470|26652|1147010100|서울특별시|양천구|신정동|114704142286|오목로24길|0|29|0||08027|주택|0|신정4동|942826.915611|1947139.508148|31
11470|26631|1147010100|서울특별시|양천구|신정동|114704142296|오목로38길|0|23|13||08025|주택|0|신정4동|943208.723254|1947284.833159|31
11500|32896|1150010500|서울특별시|강서구|마곡동|115003155056|마곡중앙10로|0|91|0|아워홈 마곡 식품연구센터|07792|교육및복지시설|0|가양제1동|941536.518061|1951791.226946|31
11500|32877|1150010800|서울특별시|강서구|공항동|115004145350|방화대로5다길|0|30|0|마곡블루힐|07628|주택|0|공항동|939428.593223|1950859.117472|31
11500|32878|1150010800|서울특별시|강서구|공항동|115004145355|방화대로6다길|0|19|0||07645|근린생활시설|0|공항동|939762.302221|1950987.136298|31
11500|32919|1150010400|서울특별시|강서구|가양동|115004145408|양천로47나길|0|52|3||07521|업무시설|0|가양제1동|941727.056285|1952806.284252|31
11530|29133|1153010700|서울특별시|구로구|개봉동|115304148060|경서로1길|0|13|0||08233|주택|0|개봉제1동|943073.438019|1944597.022045|31
11530|29153|1153010300|서울특별시|구로구|가리봉동|115304148321|디지털로19길|0|6|11||08388|주택|0|가리봉동|946111.383563|1942542.464623|31
11530|29135|1153010800|서울특별시|구로구|오류동|115304148429|오리로11길|0|99|0||08358|주택,근린생활시설|1|오류제2동|940852.751462|1943301.337503|31
11545|21281|1154510100|서울특별시|금천구|가산동|115453000026|디지털로|0|207|0||08512|주택|0|가산동|945995.589681|1942375.224228|31
11545|21278|1154510100|서울특별시|금천구|가산동|115453117001|가산디지털1로|0|75|15||08592|공장/창고시설|0|가산동|945541.345485|1941630.606502|31
11545|21219|1154510300|서울특별시|금천구|시흥동|115454151021|금하로23나길|0|26|0||08574|주택|0|시흥제5동|947834.649834|1939368.632098|31
11545|21258|1154510200|서울특별시|금천구|독산동|115454151041|남부순환로122길|0|6|0||08537|주택|0|독산제3동|947128.120012|1942375.188058|31
11545|21280|1154510200|서울특별시|금천구|독산동|115454151049|독산로102길|0|102|0||08551|주택|0|독산제3동|947755.865583|1942066.50211|31
11545|21241|1154510200|서울특별시|금천구|독산동|115454151124|독산로58가길|0|25|0||08562|주택|0|독산제2동|947413.782129|1940699.828614|31
11545|21218|1154510200|서울특별시|금천구|독산동|115454151149|독산로72길|0|8|0||08558|주택|0|독산제4동|947168.802094|1941110.137818|31
11545|21220|1154510300|서울특별시|금천구|시흥동|115454151170|독산로8길|0|28|0||08649|주택|1|시흥제5동|947535.562798|1939029.984326|31
11545|21201|1154510200|서울특별시|금천구|독산동|115454151208|범안로14길|0|5|35||08602|업무시설|0|독산제1동|946455.528302|1940929.901741|31
11545|21238|1154510200|서울특별시|금천구|독산동|115454151241|시흥대로101길|0|24|0||08604|업무시설|1|독산제1동|946587.582471|1940732.430424|31
11545|21239|1154510200|서울특별시|금천구|독산동|115454151261|시흥대로126길|0|22|8||08576|주택|0|독산제4동|946951.596297|1941319.847815|31
11545|21279|1154510200|서울특별시|금천구|독산동|115454151356|시흥대로90길|0|60|0||08620|주택|0|독산제2동|947001.57935|1940565.80843|31
11545|21202|1154510200|서울특별시|금천구|독산동|115454151358|시흥대로94길|0|29|0||08619|주택|0|독산제2동|946887.897694|1940544.379592|31
11560|36401|1156011000|서울특별시|영등포구|여의도동|115602118002|의사당대로|0|141|0|KB국민은행 신관|07332|업무시설|0|여의동|949376.808199|1946815.542383|31
11560|36420|1156011100|서울특별시|영등포구|당산동1가|115603118022|영등포로|0|144|0|유니디아|07292|업무시설|0|당산제1동|946747.969761|1947019.917982|31
11560|36402|1156013300|서울특별시|영등포구|대림동|115604154155|대림로27나길|0|19|0||07413|주택|1|대림제3동|946767.332138|1944308.04512|31
11560|36400|1156012800|서울특별시|영등포구|양평동4가|115604154454|선유로51길|0|28|0||07206|업무시설|0|양평제2동|946580.439438|1948895.291163|31
11560|36442|1156013200|서울특별시|영등포구|신길동|115604154647|여의대방로13길|0|10|1||07433|주택|0|신길제6동|948401.13547|1944455.673907|31
11560|36441|1156010600|서울특별시|영등포구|영등포동5가|115604154723|영등포로43길|0|3|1||07250|주택|0|영등포동|947655.445084|1946878.677674|31
11560|36440|1156012100|서울특별시|영등포구|문래동3가|115604154768|영신로25길|0|3|0||07300|주택|0|문래동|947107.862833|1946542.159836|31
11620|42147|1162010100|서울특별시|관악구|봉천동|116202000003|남부순환로|0|1845|0||08738|업무시설|0|행운동|951833.694564|1942509.539711|31
11620|42167|1162010200|서울특별시|관악구|신림동|116204160528|신림로44다길|0|3|0||08783|주택|0|서원동|950074.933921|1942294.901873|31
11650|26411|1165010100|서울특별시|서초구|방배동|116502000003|남부순환로|0|2156|4||06759|주택|1|방배3동|954730.441673|1941841.820912|31
11650|26412|1165010900|서울특별시|서초구|내곡동|116503000033|헌릉로|0|350|0||06796|농축수산시설|0|내곡동|962685.86593|1940069.853756|31
11650|26427|1165010900|서울특별시|서초구|내곡동|116503000033|헌릉로|0|354|0||06796|농축수산시설|0|내곡동|962721.08371|1940091.469044|31
11650|26409|1165010800|서울특별시|서초구|서초동|116504163229|반포대로19길|0|9|3||06670|주택|0|서초3동|956591.600086|1943204.520628|31
11650|26388|1165010100|서울특별시|서초구|방배동|116504163252|방배로15길|0|7|0||06683|업무시설|0|방배1동|955381.69935|1942888.382651|31
11650|26407|1165010100|서울특별시|서초구|방배동|116504163269|방배로34길|0|97|0|방배하이빌11차|06587|주택|0|방배4동|955461.908698|1943934.779347|31
11650|26408|1165010100|서울특별시|서초구|방배동|116504163269|방배로34길|0|99|0|방배하이빌11차|06587|주택|0|방배4동|955474.109349|1943936.195246|31
11650|26413|1165011100|서울특별시|서초구|신원동|116504163578|청룡마을4길|0|15|0|청룡마을 경로당|06802|근린생활시설|0|내곡동|960902.419276|1938776.970703|31
11650|26410|1165010900|서울특별시|서초구|내곡동|116504163605|홍씨마을길|0|20|1||06800|주택|0|내곡동|961516.026742|1939458.824869|31
11650|26429|1165010100|서울특별시|서초구|방배동|116504163633|효령로33길|0|45|0|KH빌딩|06665|주택|0|방배1동|955536.454074|1942798.302711|31
11650|26387|1165010100|서울특별시|서초구|방배동|116504163679|방배중앙로23길|0|31|0||06559|주택|0|방배본동|954392.502245|1943830.948545|31
11680|29946|1168010100|서울특별시|강남구|역삼동|116803122004|봉은사로|0|156|0|마티네차움|06125|의료시설|0|역삼1동|958641.35873|1945355.273385|31
11680|29927|1168010500|서울특별시|강남구|삼성동|116803122004|봉은사로|0|427|0||06097|업무시설|0|삼성2동|959938.07059|1945878.410933|31
11680|29906|1168010100|서울특별시|강남구|역삼동|116803122006|선릉로|0|309|1|더 스톤 한티빌딩|06218|근린생활시설|0|역삼2동|960426.752665|1944291.438025|31
11680|29926|1168010800|서울특별시|강남구|논현동|116804166018|강남대로140길|0|20|0||06043|업무시설|0|논현1동|957768.722854|1946189.825302|31
11680|29907|1168011400|서울특별시|강남구|일원동|116804166048|개포로136길|0|11|0||06339|주택|0|일원1동|963340.316173|1944020.687605|31
11680|29947|1168010500|서울특별시|강남구|삼성동|116804166325|봉은사로104길|0|9|9||06170|근린생활시설|0|삼성1동|961373.139402|1946176.579525|31
11680|29908|1168011400|서울특별시|강남구|일원동|116804166552|양재대로45길|0|13|0||06342|주택|0|일원1동|963351.164695|1943621.128725|31
11680|29909|1168011400|서울특별시|강남구|일원동|116804166555|양재대로51길|0|21|0||06342|주택|0|일원1동|963437.99639|1943713.429516|31
11680|29928|1168010800|서울특별시|강남구|논현동|116804166797|학동로41길|0|24|7||06058|근린생활시설|0|논현2동|959069.447687|1946581.293812|31
11710|35158|1171010900|서울특별시|송파구|장지동|117103000239|위례순환로|0|369|0|송파경찰서 위례파출소|05851|근린생활시설|0|위례동|968690.119568|1942134.552165|31
